"No.","Time","Source","Destination","Protocol","Length","Info"
"11821","17.348677","2800:3f0:4001:837::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","1294","Protected Payload (KP0), DCID=71e321"
"11822","17.348677","2800:3f0:4001:837::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","1294","Protected Payload (KP0), DCID=71e321"
"11823","17.348983","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","96","Standard query 0x5d0c AAAA t.tailtarget.com"
"11824","17.350170","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2606:ae80:10::ca","TLSv1.3","1979","Client Hello (SNI=equativ-match.dotomi.com)"
"11825","17.351447","2800:3f0:4001:837::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","1294","Protected Payload (KP0), DCID=71e321"
"11826","17.351447","2800:3f0:4001:837::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","1294","Protected Payload (KP0), DCID=71e321"
"11827","17.351447","2800:3f0:4001:837::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","517","Protected Payload (KP0), DCID=71e321"
"11828","17.351447","2620:1ec:c11::237","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  52120 [ACK] Seq=1 Ack=1892 Win=4195584 Len=0"
"11829","17.351447","2620:1ec:c11::237","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"11830","17.351447","2620:1ec:c11::237","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1434","443  >  52120 [ACK] Seq=1361 Ack=1892 Win=4195584 Len=1360 [TCP segment of a reassembled PDU]"
"11831","17.351447","2620:1ec:c11::237","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1434","443  >  52120 [ACK] Seq=2721 Ack=1892 Win=4195584 Len=1360 [TCP segment of a reassembled PDU]"
"11832","17.351447","2620:1ec:c11::237","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1434","443  >  52120 [ACK] Seq=4081 Ack=1892 Win=4195584 Len=1360 [TCP segment of a reassembled PDU]"
"11833","17.351447","2620:1ec:c11::237","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1434","443  >  52120 [ACK] Seq=5441 Ack=1892 Win=4195584 Len=1360 [TCP segment of a reassembled PDU]"
"11834","17.351447","2620:1ec:c11::237","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","557","Application Data"
"11835","17.351447","2800:3f0:4001:837::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","1289","Protected Payload (KP0), DCID=71e321"
"11836","17.351447","2800:3f0:4001:837::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","1294","Protected Payload (KP0), DCID=71e321"
"11837","17.351447","2800:3f0:4001:837::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","1294","Protected Payload (KP0), DCID=71e321"
"11838","17.351447","2800:3f0:4001:837::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","1294","Protected Payload (KP0), DCID=71e321"
"11839","17.351584","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2620:1ec:c11::237","TCP","74","52120  >  443 [ACK] Seq=1892 Ack=6801 Win=131840 Len=0"
"11840","17.351686","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2620:1ec:c11::237","TCP","74","52120  >  443 [ACK] Seq=1892 Ack=7284 Win=131328 Len=0"
"11841","17.352043","192.168.3.20","151.101.94.49","TLSv1.2","1958","Client Hello (SNI=sync-tm.everesttech.net)"
"11842","17.353485","2800:3f0:4001:837::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","394","Protected Payload (KP0), DCID=71e321"
"11843","17.353485","151.101.94.49","192.168.3.20","TCP","54","443  >  52124 [ACK] Seq=1 Ack=1361 Win=148992 Len=0"
"11844","17.353485","151.101.94.49","192.168.3.20","TCP","54","443  >  52124 [ACK] Seq=1 Ack=1905 Win=151552 Len=0"
"11845","17.353552","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2800:3f0:4001:837::2002","QUIC","100","Protected Payload (KP0), DCID=ffd81d44b4493dec"
"11846","17.354782","151.101.94.49","192.168.3.20","TLSv1.2","1466","Server Hello"
"11847","17.354782","151.101.94.49","192.168.3.20","TCP","1466","443  >  52124 [ACK] Seq=1413 Ack=1905 Win=151552 Len=1412 [TCP segment of a reassembled PDU]"
"11848","17.354782","151.101.94.49","192.168.3.20","TLSv1.2","1466","Certificate"
"11849","17.354782","151.101.94.49","192.168.3.20","TLSv1.2","522","Certificate Status, Server Key Exchange, Server Hello Done"
"11850","17.354812","192.168.3.20","104.16.185.87","TLSv1.3","1949","Client Hello (SNI=cs.seedtag.com)"
"11851","17.354833","192.168.3.20","151.101.94.49","TCP","54","52124  >  443 [ACK] Seq=1905 Ack=4705 Win=131840 Len=0"
"11852","17.357764","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","192","Standard query response 0xb42e HTTPS t.tailtarget.com SOA ns-cloud-d1.googledomains.com"
"11853","17.357764","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","112","Standard query response 0xaa77 A t.tailtarget.com A 34.102.185.99"
"11854","17.357764","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","192","Standard query response 0x5d0c AAAA t.tailtarget.com SOA ns-cloud-d1.googledomains.com"
"11855","17.358822","2606:ae80:10::ca","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  52123 [ACK] Seq=1 Ack=1361 Win=65536 Len=0"
"11856","17.358822","2606:ae80:10::ca","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  52123 [ACK] Seq=1 Ack=1906 Win=65536 Len=0"
"11857","17.358832","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2606:2800:257:5867:485:5080:9d02:28b7","OCSP","517","Request"
"11858","17.359881","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","96","Standard query 0xcaa2 A t.tailtarget.com"
"11859","17.361680","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","112","Standard query response 0xcaa2 A t.tailtarget.com A 34.102.185.99"
"11860","17.362543","192.168.3.20","151.101.94.49","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11861","17.365050","2606:ae80:10::ca","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  52125 [ACK] Seq=1 Ack=1361 Win=73728 Len=0"
"11862","17.365050","2606:ae80:10::ca","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  52125 [ACK] Seq=1 Ack=1906 Win=73728 Len=0"
"11863","17.365050","151.101.94.49","192.168.3.20","TCP","54","443  >  52126 [ACK] Seq=1 Ack=1361 Win=148992 Len=0"
"11864","17.365050","151.101.94.49","192.168.3.20","TCP","54","443  >  52126 [ACK] Seq=1 Ack=1905 Win=151552 Len=0"
"11865","17.365050","151.101.94.49","192.168.3.20","TLSv1.2","1466","Server Hello"
"11866","17.365050","151.101.94.49","192.168.3.20","TCP","1466","443  >  52126 [PSH, ACK] Seq=1413 Ack=1905 Win=151552 Len=1412 [TCP segment of a reassembled PDU]"
"11867","17.365050","151.101.94.49","192.168.3.20","TLSv1.2","1466","Certificate"
"11868","17.365050","151.101.94.49","192.168.3.20","TLSv1.2","522","Certificate Status, Server Key Exchange, Server Hello Done"
"11869","17.365138","192.168.3.20","151.101.94.49","TCP","54","52126  >  443 [ACK] Seq=1905 Ack=4705 Win=131840 Len=0"
"11870","17.365162","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","96","Standard query 0x1f9d AAAA t.tailtarget.com"
"11871","17.368399","192.168.3.20","151.101.94.49","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11872","17.372055","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","192","Standard query response 0x1f9d AAAA t.tailtarget.com SOA ns-cloud-d1.googledomains.com"
"11873","17.372334","68.67.160.114","192.168.3.20","TLSv1.2","741","Application Data"
"11874","17.378711","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2620:1ec:c11::237","TLSv1.3","154","Change Cipher Spec, Application Data"
"11875","17.378838","151.101.94.49","192.168.3.20","TCP","54","443  >  52124 [ACK] Seq=4705 Ack=1998 Win=151552 Len=0"
"11876","17.378838","151.101.94.49","192.168.3.20","TLSv1.2","312","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"11877","17.378838","2606:2800:257:5867:485:5080:9d02:28b7","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","OCSP","811","Response"
"11878","17.378838","151.101.94.49","192.168.3.20","TCP","54","443  >  52126 [ACK] Seq=4705 Ack=1998 Win=151552 Len=0"
"11879","17.378838","151.101.94.49","192.168.3.20","TLSv1.2","312","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"11880","17.382220","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2800:3f0:4001:837::2002","QUIC","96","Protected Payload (KP0), DCID=ffd81d44b4493dec"
"11881","17.382890","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2620:1ec:c11::237","TLSv1.3","166","Application Data"
"11882","17.382988","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2620:1ec:c11::237","TLSv1.3","544","Application Data"
"11883","17.388644","192.168.3.20","68.67.160.114","TLSv1.2","158","Application Data"
"11884","17.388780","2800:3f0:4001:837::2002","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","164","Protected Payload (KP0), DCID=71e321"
"11885","17.389425","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2800:3f0:4001:837::2002","QUIC","97","Protected Payload (KP0), DCID=ffd81d44b4493dec"
"11886","17.389801","192.168.3.20","151.101.94.49","TLSv1.2","153","Application Data"
"11887","17.389887","192.168.3.20","151.101.94.49","TLSv1.2","501","Application Data"
"11888","17.389992","192.168.3.20","151.101.94.49","TLSv1.2","170","Application Data"
"11889","17.390267","192.168.3.20","34.98.64.218","QUIC","179","Protected Payload (KP0), DCID=ec262d1fcedef474"
"11890","17.390331","192.168.3.20","34.98.64.218","QUIC","112","Protected Payload (KP0), DCID=ec262d1fcedef474"
"11891","17.390564","2620:1ec:c11::237","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  52120 [ACK] Seq=7284 Ack=1972 Win=4195328 Len=0"
"11892","17.390564","2620:1ec:c11::237","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","533","Application Data"
"11893","17.390564","2620:1ec:c11::237","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","136","Application Data"
"11894","17.390610","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2620:1ec:c11::237","TCP","74","52120  >  443 [ACK] Seq=2534 Ack=7805 Win=130816 Len=0"
"11895","17.394620","2620:1ec:c11::237","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  52120 [ACK] Seq=7805 Ack=2064 Win=4195328 Len=0"
"11896","17.395589","2620:1ec:c11::237","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","105","Application Data"
"11897","17.396645","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2620:1ec:c11::237","TLSv1.3","105","Application Data"
"11898","17.399567","192.168.3.20","34.98.64.218","QUIC","525","Protected Payload (KP0), DCID=ec262d1fcedef474"
"11899","17.399684","151.101.94.49","192.168.3.20","TCP","54","443  >  52124 [ACK] Seq=4963 Ack=2097 Win=151552 Len=0"
"11900","17.399684","151.101.94.49","192.168.3.20","TLSv1.2","126","Application Data"
"11901","17.400337","192.168.3.20","151.101.94.49","TLSv1.2","92","Application Data"
"11902","17.400505","151.101.94.49","192.168.3.20","TCP","54","443  >  52124 [ACK] Seq=5035 Ack=2544 Win=154624 Len=0"
"11903","17.400505","151.101.94.49","192.168.3.20","TCP","54","443  >  52126 [ACK] Seq=4963 Ack=2114 Win=151552 Len=0"
"11904","17.400948","151.101.94.49","192.168.3.20","TLSv1.2","126","Application Data"
"11905","17.401188","192.168.3.20","151.101.94.49","TLSv1.2","85","Encrypted Alert"
"11906","17.401263","192.168.3.20","151.101.94.49","TCP","54","52126  >  443 [FIN, ACK] Seq=2145 Ack=5035 Win=131584 Len=0"
"11907","17.403656","34.98.64.218","192.168.3.20","QUIC","548","Protected Payload (KP0), DCID=68f0ef"
"11908","17.403656","34.98.64.218","192.168.3.20","QUIC","166","Protected Payload (KP0), DCID=68f0ef"
"11909","17.403656","34.98.64.218","192.168.3.20","QUIC","68","Protected Payload (KP0), DCID=68f0ef"
"11910","17.405204","192.168.3.20","34.98.64.218","QUIC","73","Protected Payload (KP0), DCID=ec262d1fcedef474"
"11911","17.407863","2620:1ec:c11::237","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  52120 [ACK] Seq=7836 Ack=2565 Win=4194816 Len=0"
"11912","17.410176","151.101.94.49","192.168.3.20","TCP","54","443  >  52124 [ACK] Seq=5035 Ack=2582 Win=154624 Len=0"
"11913","17.413601","151.101.94.49","192.168.3.20","TCP","66","[TCP Dup ACK 11903#1] 443  >  52126 [ACK] Seq=5035 Ack=2114 Win=151552 Len=0 SLE=2145 SRE=2146"
"11914","17.414214","151.101.94.49","192.168.3.20","TCP","54","443  >  52126 [ACK] Seq=5035 Ack=2146 Win=151552 Len=0"
"11915","17.414214","151.101.94.49","192.168.3.20","TLSv1.2","85","Encrypted Alert"
"11916","17.414214","151.101.94.49","192.168.3.20","TCP","54","443  >  52126 [FIN, ACK] Seq=5066 Ack=2146 Win=151552 Len=0"
"11917","17.414256","192.168.3.20","151.101.94.49","TCP","54","52126  >  443 [RST, ACK] Seq=2146 Ack=5066 Win=0 Len=0"
"11918","17.414322","192.168.3.20","151.101.94.49","TCP","54","52126  >  443 [RST] Seq=2146 Win=0 Len=0"
"11919","17.417763","35.214.138.30","192.168.3.20","TCP","66","443  >  52117 [SYN, ACK] Seq=0 Ack=1 Win=21300 Len=0 MSS=1360 SACK_PERM WS=128"
"11920","17.417763","104.18.24.18","192.168.3.20","TCP","54","443  >  52116 [ACK] Seq=1 Ack=1361 Win=65536 Len=0"
"11921","17.417849","192.168.3.20","35.214.138.30","TCP","54","52117  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"11922","17.418809","192.168.3.20","35.214.138.30","TLSv1.3","1950","Client Hello (SNI=csync.loopme.me)"
"11923","17.422272","35.214.138.30","192.168.3.20","TCP","66","443  >  52118 [SYN, ACK] Seq=0 Ack=1 Win=21300 Len=0 MSS=1360 SACK_PERM WS=128"
"11924","17.422272","147.135.119.115","192.168.3.20","TLSv1.3","1466","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"11925","17.422272","147.135.119.115","192.168.3.20","TLSv1.3","1466","Application Data, Application Data"
"11926","17.422272","147.135.119.115","192.168.3.20","TLSv1.3","1466","Application Data, Application Data"
"11927","17.422272","147.135.119.115","192.168.3.20","TLSv1.3","1466","Application Data"
"11928","17.422272","104.18.24.18","192.168.3.20","TCP","54","443  >  52116 [ACK] Seq=1 Ack=1900 Win=65536 Len=0"
"11929","17.422364","192.168.3.20","35.214.138.30","TCP","54","52118  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"11930","17.422410","192.168.3.20","147.135.119.115","TCP","54","52059  >  443 [ACK] Seq=53338 Ack=88997 Win=66560 Len=0"
"11931","17.423398","192.168.3.20","35.214.138.30","TLSv1.3","1950","Client Hello (SNI=csync.loopme.me)"
"11932","17.424098","147.135.119.115","192.168.3.20","TLSv1.3","1466","Application Data"
"11933","17.424098","147.135.119.115","192.168.3.20","TLSv1.3","1466","Application Data, Application Data"
"11934","17.424098","147.135.119.115","192.168.3.20","TLSv1.3","1466","Application Data"
"11935","17.424098","147.135.119.115","192.168.3.20","TLSv1.3","1466","Application Data"
"11936","17.424098","147.135.119.115","192.168.3.20","TCP","1466","443  >  52059 [ACK] Seq=94645 Ack=53338 Win=60720 Len=1412 [TCP segment of a reassembled PDU]"
"11937","17.424098","147.135.119.115","192.168.3.20","TLSv1.3","1466","Application Data"
"11938","17.424098","147.135.119.115","192.168.3.20","TLSv1.3","1466","Application Data, Application Data"
"11939","17.424098","147.135.119.115","192.168.3.20","TLSv1.3","1466","Application Data, Application Data"
"11940","17.424131","192.168.3.20","147.135.119.115","TCP","54","52059  >  443 [ACK] Seq=53338 Ack=100293 Win=66560 Len=0"
"11941","17.424849","147.135.119.115","192.168.3.20","TLSv1.3","1405","Application Data, Application Data"
"11942","17.425287","104.18.24.18","192.168.3.20","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"11943","17.425287","104.18.24.18","192.168.3.20","TCP","1466","443  >  52116 [ACK] Seq=1413 Ack=1900 Win=65536 Len=1412 [TCP segment of a reassembled PDU]"
"11944","17.425287","104.18.24.18","192.168.3.20","TLSv1.3","716","Application Data"
"11945","17.425325","192.168.3.20","104.18.24.18","TCP","54","52116  >  443 [ACK] Seq=1900 Ack=3487 Win=131840 Len=0"
"11946","17.427524","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2606:2800:257:5867:485:5080:9d02:28b7","TCP","74","51994  >  80 [ACK] Seq=1330 Ack=2210 Win=130816 Len=0"
"11947","17.427664","104.16.185.87","192.168.3.20","QUIC","94","Protected Payload (KP0), DCID=bf1e30"
"11948","17.427664","104.16.185.87","192.168.3.20","QUIC","68","Protected Payload (KP0), DCID=bf1e30"
"11949","17.427664","104.16.185.87","192.168.3.20","QUIC","578","Protected Payload (KP0), DCID=bf1e30"
"11950","17.427664","104.16.185.87","192.168.3.20","QUIC","69","Protected Payload (KP0), DCID=bf1e30"
"11951","17.427664","104.16.185.87","192.168.3.20","QUIC","69","Protected Payload (KP0), DCID=bf1e30"
"11952","17.430057","192.168.3.20","104.16.185.87","QUIC","88","Protected Payload (KP0), DCID=01b3551691dc94893cb291167ddca2da85ef0d2b"
"11953","17.430352","192.168.3.20","104.18.24.18","TLSv1.3","118","Change Cipher Spec, Application Data"
"11954","17.431148","192.168.3.20","104.18.24.18","TLSv1.3","146","Application Data"
"11955","17.431210","192.168.3.20","104.18.24.18","TLSv1.3","424","Application Data"
"11956","17.434617","104.16.185.87","192.168.3.20","QUIC","69","Protected Payload (KP0), DCID=bf1e30"
"11957","17.443184","34.98.64.218","192.168.3.20","QUIC","73","Protected Payload (KP0), DCID=68f0ef"
"11958","17.443524","192.168.3.20","34.98.64.218","QUIC","73","Protected Payload (KP0), DCID=ec262d1fcedef474"
"11959","17.447067","104.16.185.87","192.168.3.20","QUIC","1242","Protected Payload (KP0), DCID=bf1e30"
"11960","17.447067","104.16.185.87","192.168.3.20","QUIC","1242","Protected Payload (KP0), DCID=bf1e30"
"11961","17.447067","104.16.185.87","192.168.3.20","QUIC","1242","Protected Payload (KP0), DCID=bf1e30"
"11962","17.447067","104.16.185.87","192.168.3.20","QUIC","1242","Protected Payload (KP0), DCID=bf1e30"
"11963","17.447067","104.16.185.87","192.168.3.20","QUIC","1242","Protected Payload (KP0), DCID=bf1e30"
"11964","17.447067","104.16.185.87","192.168.3.20","QUIC","1242","Protected Payload (KP0), DCID=bf1e30"
"11965","17.447067","104.16.185.87","192.168.3.20","QUIC","1242","Protected Payload (KP0), DCID=bf1e30"
"11966","17.447067","104.16.185.87","192.168.3.20","QUIC","1242","Protected Payload (KP0), DCID=bf1e30"
"11967","17.447067","104.16.185.87","192.168.3.20","QUIC","1242","Protected Payload (KP0), DCID=bf1e30"
"11968","17.447067","104.16.185.87","192.168.3.20","QUIC","600","Protected Payload (KP0), DCID=bf1e30"
"11969","17.447576","192.168.3.20","104.16.185.87","QUIC","85","Protected Payload (KP0), DCID=01b3551691dc94893cb291167ddca2da85ef0d2b"
"11970","17.454665","104.18.27.193","192.168.3.20","QUIC","713","Protected Payload (KP0), DCID=58ef64"
"11971","17.454665","34.149.50.64","192.168.3.20","TLSv1.3","501","Application Data"
"11972","17.454665","34.149.50.64","192.168.3.20","TLSv1.3","321","Application Data"
"11973","17.454763","192.168.3.20","34.149.50.64","TCP","54","52087  >  443 [ACK] Seq=32349 Ack=10755 Win=66560 Len=0"
"11974","17.455167","192.168.3.20","104.18.27.193","QUIC","85","Protected Payload (KP0), DCID=0183a404b81dec735c822005441dfb2bef90ebd4"
"11975","17.455668","192.168.3.20","34.149.50.64","TLSv1.3","93","Application Data"
"11976","17.461427","23.105.12.172","192.168.3.20","TCP","66","443  >  52122 [SYN, ACK] Seq=0 Ack=1 Win=8030 Len=0 MSS=1360 SACK_PERM WS=8"
"11977","17.461427","23.105.12.172","192.168.3.20","TCP","66","443  >  52121 [SYN, ACK] Seq=0 Ack=1 Win=8030 Len=0 MSS=1360 SACK_PERM WS=8"
"11978","17.461512","192.168.3.20","23.105.12.172","TCP","54","52122  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"11979","17.461563","192.168.3.20","23.105.12.172","TCP","54","52121  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"11980","17.463539","192.168.3.20","23.105.12.172","TLSv1.3","1962","Client Hello (SNI=rtb-csync.smartadserver.com)"
"11981","17.464856","192.168.3.20","23.105.12.172","TLSv1.3","1962","Client Hello (SNI=rtb-csync.smartadserver.com)"
"11982","17.468967","34.149.50.64","192.168.3.20","TCP","54","443  >  52087 [ACK] Seq=10755 Ack=32388 Win=239360 Len=0"
"11983","17.468967","2602:803:c002:200::32","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","105","Application Data"
"11984","17.468967","2602:803:c002:200::32","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","803","443  >  52070 [PSH, ACK] Seq=35050 Ack=17016 Win=204000 Len=729 [TCP segment of a reassembled PDU]"
"11985","17.468967","2602:803:c002:200::32","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","798","443  >  52070 [PSH, ACK] Seq=35779 Ack=17016 Win=204000 Len=724 [TCP segment of a reassembled PDU]"
"11986","17.468967","2602:803:c002:200::32","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","798","443  >  52070 [PSH, ACK] Seq=36503 Ack=17016 Win=204000 Len=724 [TCP segment of a reassembled PDU]"
"11987","17.468967","2602:803:c002:200::32","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","798","443  >  52070 [PSH, ACK] Seq=37227 Ack=17016 Win=204000 Len=724 [TCP segment of a reassembled PDU]"
